3942|37687|F|59596.24|1993-06-28|4-NOT SPECIFIED|Clerk#000000608|0|even theodolites boost slyly afte
3943|19846|O|93824.24|1996-10-09|5-LOW|Clerk#000000482|0|furiously regular packages could have to integrate sl
3968|12055|O|191475.81|1997-02-17|4-NOT SPECIFIED|Clerk#000000431|0|slyly express deposits ha
3969|25586|O|238575.98|1997-05-14|2-HIGH|Clerk#000000731|0|blithely regular accounts across the fur
3970|37507|F|226937.64|1992-03-27|3-MEDIUM|Clerk#000000190|0|carefully pending excuses are doggedly ironic dependencies. sly
3971|51622|O|77666.41|1996-06-28|5-LOW|Clerk#000000287|0|regular
3972|61246|F|2241.18|1994-04-21|3-MEDIUM|Clerk#000000049|0|daringly even platelets boost along the 
3973|50870|F|133344.94|1992-03-24|4-NOT SPECIFIED|Clerk#000000114|0|fluffily final pinto beans cajole carefully. regular dependencies across t
3974|46516|O|83457.31|1996-03-05|4-NOT SPECIFIED|Clerk#000000938|0|doggedly ironic pinto beans run ironic pinto beans! requests 
3975|58747|O|37487.23|1995-04-11|3-MEDIUM|Clerk#000000016|0|bold
4000|34784|F|122830.89|1992-01-04|5-LOW|Clerk#000000339|0|regular dolphins boost 
4001|57043|O|164075.76|1997-05-15|3-MEDIUM|Clerk#000000878|0|ironic
4002|51790|O|111775.85|1997-04-08|5-LOW|Clerk#000000097|0|pending
4003|55024|F|27393.26|1993-01-27|1-URGENT|Clerk#000000177|0|slyly idle platelets are. care
4004|34129|F|317556.60|1993-05-07|3-MEDIUM|Clerk#000000273|0|fluffily ironic packages integrat
4005|69652|O|201496.79|1996-11-20|2-HIGH|Clerk#000000341|0|carefully bold packages nag across the regular i
4006|17105|F|100273.60|1995-01-04|3-MEDIUM|Clerk#000000765|0|slyly final packages are blithely against the slyly
4007|3977|F|184296.08|1993-06-18|2-HIGH|Clerk#000000623|0|pending accounts affix furiously regular requests: q
4032|4970|O|107280.84|1998-02-26|3-MEDIUM|Clerk#000000686|0|quietly regular foxes boost. quickly unusu
4033|41500|F|97756.78|1993-06-02|5-LOW|Clerk#000000181|0|express
4034|46163|F|323397.35|1993-11-14|4-NOT SPECIFIED|Clerk#000000548|0|unusual
4035|58156|F|33596.40|1992-02-19|5-LOW|Clerk#000000097|0|carefully regular hockey players affix slyly furiously bold courts. warhorses 
4036|23383|O|122752.20|1997-04-26|3-MEDIUM|Clerk#000000398|0|slyly special ideas use quickly special deposits. quickly e
4037|60491|F|65596.27|1993-03-24|2-HIGH|Clerk#000000384|0|furiously express accounts cajole carefull
4038|46763|O|255168.55|1996-01-06|1-URGENT|Clerk#000000272|0|carefully silent hockey players sleep pending
4039|14008|O|223069.89|1997-11-16|1-URGENT|Clerk#000000358|0|blithely bold requests wake quickly furiously fina
4064|64315|O|204146.88|1996-10-10|4-NOT SPECIFIED|Clerk#000000598|0|furiously regular dependencies sleep care
4065|39691|F|194117.21|1994-06-09|1-URGENT|Clerk#000000131|0|regular
4066|15584|O|197397.74|1997-01-27|4-NOT SPECIFIED|Clerk#000000286|0|quickly ironic accounts grow. carefully even theodolites wake according to the
4067|7193|F|205544.96|1992-10-07|2-HIGH|Clerk#000000027|0|slyly unusual pinto beans arou
4068|62464|O|107007.67|1996-09-18|3-MEDIUM|Clerk#000000203|0|carefully regular deposits maintain above the regular dolphins. even ideas ar
4069|36254|F|262055.64|1992-05-13|3-MEDIUM|Clerk#000000359|0|carefully even instructions use. fur
4070|14182|O|133768.56|1995-06-12|2-HIGH|Clerk#000000713|0|even
4071|73078|O|129663.10|1996-09-15|4-NOT SPECIFIED|Clerk#000000486|0|slow
4096|68803|F|114395.55|1992-07-03|4-NOT SPECIFIED|Clerk#000000706|0|carefully special courts wake. quickly exp
4097|4240|O|225727.13|1996-05-24|1-URGENT|Clerk#000000475|0|regular pinto beans sleep blithely carefully pending forges. perman
4098|11045|O|75291.12|1996-11-05|4-NOT SPECIFIED|Clerk#000000491|0|fluffily bold pinto beans solve above the quickly regular account
4099|8011|F|268811.37|1992-08-21|1-URGENT|Clerk#000000379|0|carefully even theodolites along the quick
4100|1004|O|6988.94|1996-03-12|3-MEDIUM|Clerk#000000429|0|final
4101|70838|F|24412.94|1993-11-22|4-NOT SPECIFIED|Clerk#000000704|0|furiously regular requests sleep at the 
4102|10384|O|178474.49|1996-03-17|1-URGENT|Clerk#000000675|0|slyly final gifts unwind. b
4103|52309|F|51130.93|1992-07-03|5-LOW|Clerk#000000679|0|final
4128|69442|O|9534.26|1995-10-07|4-NOT SPECIFIED|Clerk#000000635|0|express packages wake fina
4129|15805|F|103786.24|1993-06-26|3-MEDIUM|Clerk#000000541|0|regular accounts wake above the blithely ironic epitaphs. 
4130|51580|O|86713.45|1996-03-10|5-LOW|Clerk#000000609|0|even deposits detect. busily express packages cajole among the carefully bold 
4131|21787|O|236647.34|1998-01-30|1-URGENT|Clerk#000000612|0|theodolites use despite the slyly bold instructions. blithely fluffy plate
4132|8902|P|89588.97|1995-05-29|4-NOT SPECIFIED|Clerk#000000158|0|carefully final theodolites hinder fur
4133|50050|F|59504.32|1992-08-07|4-NOT SPECIFIED|Clerk#000000268|0|quickly bold ideas are carefully. furiously bold requests are c
4134|47983|F|195900.77|1995-01-12|1-URGENT|Clerk#000000171|0|deposits sleep carefully
4135|17959|O|159762.34|1997-03-10|3-MEDIUM|Clerk#000000627|0|slow
4160|27095|O|105963.83|1996-08-20|5-LOW|Clerk#000000283|0|unusual packages haggle furiously according to the furiously regular the
4161|58759|F|303580.35|1993-08-21|5-LOW|Clerk#000000047|0|carefully regular deposits haggle slyly slyly even requests. asymptotes
4162|10574|F|113868.59|1992-02-10|5-LOW|Clerk#000000179|0|carefully express packages cajole carefully ironic requests. slyly spe
4163|31343|F|16647.99|1992-12-21|2-HIGH|Clerk#000000268|0|furiously express asymptotes a
4164|46915|O|15271.86|1998-07-03|2-HIGH|Clerk#000000720|0|blithely express theodolites alongside of the slyly bo
4165|1417|O|11769.12|1997-07-25|3-MEDIUM|Clerk#000000621|0|theodolites sleep fluffily. unusual
4166|20627|F|151872.44|1993-02-28|5-LOW|Clerk#000000757|0|slyly final accounts haggle carefully. blithe
4167|13004|O|78833.95|1998-06-17|1-URGENT|Clerk#000000917|0|final
4192|72610|O|310418.23|1998-04-19|1-URGENT|Clerk#000000369|0|furiously even instructions boost blithely across t
4193|1664|F|206532.67|1994-01-09|2-HIGH|Clerk#000000201|0|furiously final excu
4194|52874|F|79430.24|1994-10-16|3-MEDIUM|Clerk#000000385|0|carefully even platelets above the pendin
4195|51826|F|100526.16|1993-05-29|4-NOT SPECIFIED|Clerk#000000777|0|quickly careful ideas try to haggle doggedly after the accounts. f
4196|52888|O|289892.13|1998-05-15|3-MEDIUM|Clerk#000000532|0|regular requests eat even packages. deposits use fluffily above 
4197|45862|O|317297.47|1996-08-13|4-NOT SPECIFIED|Clerk#000000264|0|carefully enticing pinto beans alongside of the blithely da
4198|71368|O|133785.95|1997-06-16|3-MEDIUM|Clerk#000000583|0|daringly express requests wake busy deposits. fluffily even d
4199|2002|F|49505.90|1992-02-13|1-URGENT|Clerk#000000309|0|special excuses can are. stealthily regular request
4224|34414|O|198166.25|1997-07-14|1-URGENT|Clerk#000000034|0|blithely regular packages use among the furi
4225|63803|O|116029.07|1997-06-03|3-MEDIUM|Clerk#000000992|0|carefully silent tithes u
4226|45896|F|41842.79|1993-03-09|5-LOW|Clerk#000000203|0|accounts nag daringly express
4227|65891|F|125901.44|1995-02-24|1-URGENT|Clerk#000000063|0|blithely ironic accounts after the pending instructions na
4228|54982|O|30643.96|1997-03-28|5-LOW|Clerk#000000309|0|quickly sly requests cajole slyl
4229|6560|O|112161.54|1998-03-03|1-URGENT|Clerk#000000301|0|regular foxes across the carefully even pac
4230|69755|F|292433.04|1992-03-04|1-URGENT|Clerk#000000364|0|packages nag slyly alongside of the fluffily final packages. b
4231|42916|O|162930.88|1997-11-20|4-NOT SPECIFIED|Clerk#000000630|0|asymptotes wake furiously from the carefully pending requ
4256|58892|F|25613.98|1992-04-05|4-NOT SPECIFIED|Clerk#000000043|0|slyly unusual requests integra
4257|8089|P|59244.50|1995-03-25|3-MEDIUM|Clerk#000000682|0|express asymptotes use along the slyly regular packages. regular
4258|45770|O|188987.69|1996-10-27|4-NOT SPECIFIED|Clerk#000000364|0|slyly special dependencies bo
4259|51841|O|16703.04|1997-10-09|5-LOW|Clerk#000000781|0|accounts are slyly amon
4260|70900|F|32363.27|1992-05-16|4-NOT SPECIFIED|Clerk#000000919|0|bold
4261|58645|F|136848.31|1992-10-03|1-URGENT|Clerk#000000662|0|even courts doze blithely. ironic depos
4262|43304|O|277160.45|1996-08-04|3-MEDIUM|Clerk#000000239|0|ironic packages wake over the slyly silent theodolites.
4263|1193|O|221136.19|1998-03-16|1-URGENT|Clerk#000000265|0|carefully final asymptotes x-ray blithely slyly ironic deposi
4288|16966|F|107942.39|1992-12-04|4-NOT SPECIFIED|Clerk#000000823|0|bold warthogs boost. carefully ironic theodolites cajole final epitaphs. bli
4289|62227|F|34224.72|1993-10-07|3-MEDIUM|Clerk#000000912|0|furiously even theodolites are. carefully ironic escapades solve carefully 
4290|20344|F|33923.44|1995-01-15|3-MEDIUM|Clerk#000000688|0|regular deposits are furiously even platelets. bold
4291|44011|F|115661.73|1993-11-29|3-MEDIUM|Clerk#000000655|0|final accounts sleep among the furiously final excuses; quickly e
4292|12173|F|210024.32|1992-01-09|3-MEDIUM|Clerk#000000794|0|courts haggle bold accounts; fluffily express
4293|51388|O|284470.05|1996-08-20|2-HIGH|Clerk#000000750|0|quickly bold packages use quickly. blithely ir
4294|24313|F|295690.06|1992-08-15|3-MEDIUM|Clerk#000000407|0|silent
4295|2092|O|107983.95|1996-02-10|3-MEDIUM|Clerk#000000023|0|furiously regular de
4320|57178|O|119025.93|1996-12-08|4-NOT SPECIFIED|Clerk#000000223|0|unusual tithes nag furiously regular dependencies. regularly silent packages
4321|7493|F|180270.66|1994-07-18|3-MEDIUM|Clerk#000000041|0|slyly ironic dugouts 
4322|70577|O|246729.06|1998-03-13|3-MEDIUM|Clerk#000000433|0|express deposits according to the bold idea
4323|51754|F|33055.61|1994-01-23|2-HIGH|Clerk#000000282|0|carefully final pinto beans wake furiously blithely ironic deposits. ironic pe
4324|35620|O|253370.65|1995-07-17|1-URGENT|Clerk#000000800|0|pending foxes nag blithely. quick
4325|64636|O|34031.48|1996-07-18|2-HIGH|Clerk#000000591|0|bold
4326|14285|O|52234.85|1996-10-27|4-NOT SPECIFIED|Clerk#000000869|0|quiet deposits among the fur
4327|72721|P|188726.11|1995-03-16|2-HIGH|Clerk#000000571|0|platelets haggle after the slyly bold packages. ironic
4352|6719|O|34222.80|1997-11-26|2-HIGH|Clerk#000000620|0|slyly thin foxes against the evenly permanent accounts are furiously 
4353|35977|O|38640.96|1997-12-12|2-HIGH|Clerk#000000790|0|final dependencies use furiously. final packages among the enticingly
4354|71797|F|235446.28|1994-09-30|4-NOT SPECIFIED|Clerk#000000046|0|furiously bold packages
4355|1303|O|261096.06|1996-11-16|1-URGENT|Clerk#000000362|0|foxes among the slyly final instructions snooze sometimes ironic
4356|47974|F|68500.43|1994-04-11|5-LOW|Clerk#000000956|0|final accounts use above the pending packages. boldly final instructions boos
4357|23009|O|113037.87|1997-10-23|4-NOT SPECIFIED|Clerk#000000031|0|carefully pending ideas nag bravely 
4358|11759|O|66665.25|1997-08-12|1-URGENT|Clerk#000000692|0|furiously ruthless theo
4359|7048|F|150264.00|1993-03-03|1-URGENT|Clerk#000000393|0|fluffily pending requests affix blithely. quickly even deposits caj
4384|12008|F|71547.78|1992-07-13|1-URGENT|Clerk#000000192|0|bold pinto beans are accounts: unusual packages wake. quickly unusual pa
4385|60808|O|56298.51|1996-08-06|2-HIGH|Clerk#000000597|0|regular
4386|30460|O|207104.19|1998-02-06|5-LOW|Clerk#000000070|0|regular requests nag quickly. final deposi
4387|54545|O|172970.74|1995-10-23|1-URGENT|Clerk#000000025|0|instructions wake slyly slyly ironic pinto beans; foxes us
4388|4808|O|108101.31|1996-03-28|2-HIGH|Clerk#000000715|0|regular
4389|27025|F|151931.81|1994-05-05|3-MEDIUM|Clerk#000000403|0|furiously final foxes serve! fluffily even sautern
4390|2626|P|199646.23|1995-05-23|1-URGENT|Clerk#000000691|0|deposits haggle furiously blithely regu
4391|18913|F|65126.70|1992-02-18|2-HIGH|Clerk#000000880|0|unusual
4416|74044|F|123040.64|1992-06-30|5-LOW|Clerk#000000391|0|furiously ironic dolphins boost. regul
4417|33488|O|93891.82|1998-07-09|1-URGENT|Clerk#000000365|0|regular
4418|29929|F|72657.31|1993-03-25|3-MEDIUM|Clerk#000000731|0|slyly even depths must x-ray ideas. carefully regular deposits cajole neve
4419|51631|O|164008.65|1996-06-12|4-NOT SPECIFIED|Clerk#000000410|0|packages snooze enticingly 
4420|54484|F|10478.03|1994-06-18|1-URGENT|Clerk#000000706|0|slyly bold sentiments haggle instructions
4421|4162|O|372182.90|1997-04-04|3-MEDIUM|Clerk#000000246|0|furiously even theodolites un
4422|34003|P|156679.58|1995-05-22|3-MEDIUM|Clerk#000000938|0|ironic accounts sleep quietly express 
4423|31730|F|7963.21|1995-02-17|5-LOW|Clerk#000000888|0|furiously pending foxes affix alongside of th
4448|34210|O|171521.01|1998-05-21|2-HIGH|Clerk#000000428|0|regular packages nag always. furiously even foxes poach slyly final braids. 
4449|4279|O|80063.22|1998-02-08|5-LOW|Clerk#000000035|0|requests impress up the boldly bold accounts! fur
4450|52948|O|177659.13|1997-07-15|1-URGENT|Clerk#000000867|0|furiously unusual asymptotes about th
4451|1300|F|117652.81|1994-10-01|1-URGENT|Clerk#000000181|0|carefully bold instructions in place of the furiously pending accounts are q
4452|6089|F|81720.14|1994-06-21|5-LOW|Clerk#000000985|0|bold foxes wake blithely after the blithely fluffy dolphins. furiously
4453|32095|O|225129.89|1997-04-01|3-MEDIUM|Clerk#000000603|0|special accounts about the slyly final deposits
4454|70427|F|245362.86|1994-02-02|5-LOW|Clerk#000000411|0|slyly final packages thrash. blithely ironic pinto beans are 
4455|8536|F|140007.36|1993-10-11|3-MEDIUM|Clerk#000000924|0|pending
4480|41542|F|53954.63|1994-03-31|4-NOT SPECIFIED|Clerk#000000534|0|carefully enticing depen
4481|73352|O|138453.55|1996-03-30|5-LOW|Clerk#000000443|0|carefully pending dependen
4482|40316|P|94126.28|1995-05-15|4-NOT SPECIFIED|Clerk#000000534|0|regular deposits haggle slyly furiously regular deposits. reque
4483|25156|F|199403.16|1992-03-07|3-MEDIUM|Clerk#000000615|0|quickly ironic accounts sleep carefull
4484|65180|O|306085.12|1996-12-24|1-URGENT|Clerk#000000392|0|carefully silent deposi
4485|26156|F|234238.99|1994-11-13|3-MEDIUM|Clerk#000000038|0|instructions against the furiously
4486|18320|O|169209.00|1998-03-03|2-HIGH|Clerk#000000656|0|furiously slow requests promise carefully. furiou
4487|22270|F|153930.17|1993-02-23|3-MEDIUM|Clerk#000000017|0|slyly ironic epitaphs wake furiously. care
4512|34123|O|203161.14|1995-10-25|5-LOW|Clerk#000000393|0|deposits wake slyly even pinto beans. special th
4513|41518|O|198189.13|1996-03-15|5-LOW|Clerk#000000154|0|fluffily even deposits h
4514|48307|F|197332.95|1994-04-30|3-MEDIUM|Clerk#000000074|0|slyly daring deposits cajole fu
4515|69832|F|226082.00|1992-03-17|1-URGENT|Clerk#000000191|0|fluffily ironic ideas nag blithely special foxes. bli
4516|64660|F|59450.44|1994-03-29|3-MEDIUM|Clerk#000000739|0|fluffily special theodolites detect. furiously careful ideas above t
4517|56356|O|60147.21|1998-03-07|4-NOT SPECIFIED|Clerk#000000231|0|ironic instructions nag slyly. caref
4518|62221|O|33006.15|1997-05-01|3-MEDIUM|Clerk#000000187|0|furiously even accounts dazzle. blithe
4519|67141|F|75560.40|1993-03-30|4-NOT SPECIFIED|Clerk#000000938|0|quickly bold deposits hagg
4544|55832|O|187719.05|1997-08-07|3-MEDIUM|Clerk#000000435|0|furiously regular courts nag 
4545|29263|F|180729.45|1993-01-17|4-NOT SPECIFIED|Clerk#000000303|0|blithely final asympt
4546|20821|O|47287.19|1995-07-29|5-LOW|Clerk#000000373|0|express requests nod about the slyly express asymptotes. careful
4547|54094|F|80889.38|1993-08-23|3-MEDIUM|Clerk#000000519|0|furiously ironic reques
4548|63205|O|176441.93|1996-06-28|5-LOW|Clerk#000000798|0|silent hockey players detect slyly furiously pending packages. asy
4549|31876|O|41100.01|1998-03-05|4-NOT SPECIFIED|Clerk#000000965|0|closely ironic depe
4550|58819|F|45237.90|1994-12-29|2-HIGH|Clerk#000000748|0|accounts boost furiously. quickly pending pin
4551|54469|O|120197.49|1996-02-09|2-HIGH|Clerk#000000462|0|carefully final deposits cajole express
4576|68983|O|107466.22|1996-08-14|5-LOW|Clerk#000000798|0|ironic
4577|39238|O|121731.52|1998-05-02|5-LOW|Clerk#000000409|0|ironic
4578|44602|F|111102.72|1992-09-13|5-LOW|Clerk#000000121|0|slyly even epitaphs shall have to ca
4579|52070|O|138702.01|1995-12-01|2-HIGH|Clerk#000000951|0|requests sleep furiously slyly regular ideas. si
4580|40178|F|175330.47|1993-11-15|4-NOT SPECIFIED|Clerk#000000086|0|express
4581|38878|F|121400.91|1992-09-04|4-NOT SPECIFIED|Clerk#000000687|0|deposits serve. express theodolites affix unusual
4582|9104|O|28815.92|1996-07-04|1-URGENT|Clerk#000000638|0|fluffily regular requests wake care
4583|10780|F|286142.65|1994-09-25|3-MEDIUM|Clerk#000000240|0|final deposits nag permanently around the slyly pending 
4608|39748|F|174389.96|1994-06-17|1-URGENT|Clerk#000000259|0|furiously bold dependencies are about the slyly
4609|66250|O|84076.48|1996-12-05|3-MEDIUM|Clerk#000000239|0|slyly final sauternes past the furiously special platele
4610|12859|F|152561.29|1993-06-18|5-LOW|Clerk#000000616|0|express pinto beans detect carefully spe
4611|14269|F|252824.99|1993-01-10|2-HIGH|Clerk#000000152|0|ruthless requests haggle furiously regular dinos. accounts use above 
4612|30184|F|123039.55|1993-09-20|3-MEDIUM|Clerk#000000397|0|fluffily ironic foxes sleep furiously about the blithely express
4613|65680|O|326800.23|1998-03-05|3-MEDIUM|Clerk#000000541|0|never bold requests dazzle blithely according to the carefully ex
4614|29752|O|210856.68|1996-04-22|1-URGENT|Clerk#000000974|0|slyly even dolphins according to th
4615|14221|F|16867.08|1993-08-27|3-MEDIUM|Clerk#000000982|0|slyly final requests along the ironic
4640|47740|O|111751.56|1996-01-01|5-LOW|Clerk#000000902|0|final deposits against the express
4641|66674|F|146163.77|1993-01-20|4-NOT SPECIFIED|Clerk#000000755|0|regular
4642|73673|F|177432.64|1995-02-27|1-URGENT|Clerk#000000295|0|even packages sleep furiously forges-- regular request
4643|33307|O|70443.61|1995-06-30|2-HIGH|Clerk#000000292|0|foxes after the foxes cajole furiously along the furiously final courts. f
4644|46729|O|133367.25|1998-01-17|5-LOW|Clerk#000000961|0|furiously ironic accounts shall have to are alongside of the final requests
4645|21686|F|322896.25|1994-09-20|1-URGENT|Clerk#000000764|0|ironic
4646|41203|O|191814.35|1996-06-18|1-URGENT|Clerk#000000036|0|bold pinto beans sleep slyly regular epitaphs. ironic platelets inte
4647|13213|F|143747.20|1994-05-14|3-MEDIUM|Clerk#000000626|0|silent excuses cajole even
4672|39379|O|259626.76|1995-11-07|1-URGENT|Clerk#000000475|0|fluffily final dependencies use expr
4673|40918|O|77465.76|1996-08-13|4-NOT SPECIFIED|Clerk#000000914|0|doggedly special accounts detect. blithely unusual requests along the slyly
4674|18157|F|149506.91|1994-04-19|1-URGENT|Clerk#000000122|0|finally final packages haggle carefully blithe
4675|42974|F|105615.85|1993-11-25|4-NOT SPECIFIED|Clerk#000000741|0|bold packages serve across 
4676|6589|O|257132.02|1995-09-01|2-HIGH|Clerk#000000407|0|bold
4677|19054|O|47322.41|1998-02-21|3-MEDIUM|Clerk#000000245|0|packages cajole furiously. requests alongside of
4678|43298|O|221046.82|1998-08-02|4-NOT SPECIFIED|Clerk#000000175|0|furiously even asymptotes cajole around the accounts. regular p
4679|43210|F|10336.32|1993-01-20|2-HIGH|Clerk#000000905|0|silent
4704|643|O|105668.04|1996-08-16|4-NOT SPECIFIED|Clerk#000000256|0|final theodolites boost carefully by the slyly iron
4705|48914|F|240292.79|1992-03-22|4-NOT SPECIFIED|Clerk#000000522|0|furiously ironic theodolites nag sly instructions. never regular asymptotes
4706|11878|F|167804.01|1992-12-29|4-NOT SPECIFIED|Clerk#000000722|0|accounts are carefully slyly bold packages; s
4707|44605|F|103703.44|1995-02-27|2-HIGH|Clerk#000000943|0|furiously regular realms cajole according to the carefully express p
4708|41591|F|75822.65|1994-10-01|1-URGENT|Clerk#000000383|0|bravely ironic instructions sleep care
4709|12703|O|51695.98|1996-01-08|3-MEDIUM|Clerk#000000785|0|quickly final accounts along the
4710|49154|F|123353.54|1994-12-08|4-NOT SPECIFIED|Clerk#000000734|0|quickly unusual ide
4711|70792|O|189632.97|1998-05-06|1-URGENT|Clerk#000000818|0|regular
4736|68885|O|114794.42|1995-11-20|2-HIGH|Clerk#000000563|0|deposits sleep carefully fur
4737|39280|F|63611.42|1993-03-11|4-NOT SPECIFIED|Clerk#000000275|0|final packages wake. bold deposits was. sl
4738|2068|F|195402.60|1992-04-08|2-HIGH|Clerk#000000150|0|quickly final packages
4739|73583|F|88239.76|1993-02-21|5-LOW|Clerk#000000872|0|quickly regular theodolit
4740|33838|O|46543.41|1996-07-05|2-HIGH|Clerk#000000420|0|slyly even accounts are slyly bold 
4741|63418|F|239900.01|1992-07-07|4-NOT SPECIFIED|Clerk#000000983|0|furiously bold accounts wake blithely after the slyly regular 
4742|31807|P|248271.81|1995-03-23|3-MEDIUM|Clerk#000000058|0|slyly final packages are. quickly bold pains ac
4743|48325|F|107188.44|1993-03-31|5-LOW|Clerk#000000048|0|slyly even deposits sleep quickly according to the slyly ironic pin
4768|67534|F|9418.88|1993-11-22|2-HIGH|Clerk#000000875|0|furiously bold foxes haggle. fluffily regular theo
4769|60218|P|178405.86|1995-04-14|4-NOT SPECIFIED|Clerk#000000116|0|fluffily express dinos solve furiously deposits. furiously
4770|29393|O|113092.71|1995-06-20|2-HIGH|Clerk#000000461|0|final warhorses wake never. th
4771|47068|F|73166.33|1992-12-14|1-URGENT|Clerk#000000571|0|deposits haggle furiously even waters. even
4772|13829|F|91259.09|1994-09-14|1-URGENT|Clerk#000000708|0|pending accounts boost slyly
4773|60575|O|263781.87|1995-12-23|1-URGENT|Clerk#000000327|0|courts haggle ironic foxes. slyly ironic instructions cajole after th
4774|25312|F|170434.62|1993-04-20|3-MEDIUM|Clerk#000000299|0|carefully even theodolites sleep dogged ideas. slyly unusual request
4775|63610|O|132687.72|1995-08-13|4-NOT SPECIFIED|Clerk#000000609|0|regular
4800|17585|F|121351.10|1992-01-06|5-LOW|Clerk#000000625|0|unusual dinos sleep closely. slyly special dolphins integrate fluffily f
4801|43621|O|180961.98|1996-01-25|1-URGENT|Clerk#000000553|0|slyly bold packages wake. blithely unusual ideas boost 
4802|64361|O|10441.33|1997-01-23|3-MEDIUM|Clerk#000000400|0|slyly ironic instruct
4803|61619|O|240647.94|1996-02-08|5-LOW|Clerk#000000892|0|carefully silent asymptotes agai
4804|17819|F|160341.21|1992-01-28|2-HIGH|Clerk#000000614|0|furious theodolites haggle quickly after the ironic depos
4805|7432|F|259572.93|1992-04-25|4-NOT SPECIFIED|Clerk#000000514|0|furiously final accounts haggle slyly. carefully pending platelets cajole 
4806|2614|F|54255.97|1993-04-21|5-LOW|Clerk#000000625|0|instructions sleep. ironic acco
4807|26224|O|213178.31|1997-01-09|3-MEDIUM|Clerk#000000310|0|carefully ironic pack
4832|16909|O|130030.96|1997-12-04|3-MEDIUM|Clerk#000000548|0|carefully special accounts sleep sly
4833|65902|O|110847.24|1996-05-12|3-MEDIUM|Clerk#000000256|0|accounts nag furiousl
4834|8840|O|167961.71|1996-09-12|2-HIGH|Clerk#000000284|0|requests about the furiously final dependenci
4835|72517|F|102078.19|1994-10-25|1-URGENT|Clerk#000000250|0|silent deposits breach blithely accounts. slyly even dolphins are fl
4836|32086|O|124794.07|1996-12-18|1-URGENT|Clerk#000000691|0|furiously unusual accounts are slyly. furiously special packages n
4837|64042|O|117094.71|1998-04-24|4-NOT SPECIFIED|Clerk#000000517|0|platelets boost furiously special sentiments. quickly even pac
4838|21760|F|106207.68|1992-08-02|1-URGENT|Clerk#000000569|0|regular
4839|12115|F|123158.78|1994-05-10|1-URGENT|Clerk#000000925|0|furiously express packages are quickly unusual account
4864|43147|F|221820.64|1992-11-11|5-LOW|Clerk#000000423|0|quickly ironic accounts lose furiously regular request
4865|41932|O|271266.46|1997-06-07|3-MEDIUM|Clerk#000000418|0|blithely final accounts wake blithely-- furiously f
4866|26485|O|31367.54|1997-08-07|2-HIGH|Clerk#000000663|0|final packages wake blithely. blithely ironic instructions affix blithely 
4867|4069|F|17239.52|1992-05-21|1-URGENT|Clerk#000000891|0|final
4868|37156|O|218179.87|1997-03-02|5-LOW|Clerk#000000729|0|slyly ruthless foxes cajole quickly blithely express sauternes. carefully spec
4869|28399|F|232938.20|1994-09-26|5-LOW|Clerk#000000802|0|final requests are blithely above the quickl
4870|50762|F|153119.70|1994-08-06|3-MEDIUM|Clerk#000000911|0|ideas nag slyly. regular deposits solve. carefully bold sentiments are f
4871|22312|O|177195.17|1995-06-12|1-URGENT|Clerk#000000531|0|carefully regular accounts are slyly carefully un
4896|42454|F|146321.03|1992-08-22|1-URGENT|Clerk#000000622|0|regular
4897|39953|F|146240.03|1992-09-17|5-LOW|Clerk#000000184|0|furiously even requests wake. blithely unusual packages are always even deposi
4898|6835|F|72282.13|1994-07-11|4-NOT SPECIFIED|Clerk#000000841|0|fluffy
4899|29962|F|19220.70|1993-10-18|4-NOT SPECIFIED|Clerk#000000348|0|unusual
4900|68033|F|280332.08|1992-06-30|4-NOT SPECIFIED|Clerk#000000878|0|furiously final packages sl
4901|39457|O|237174.08|1997-12-31|4-NOT SPECIFIED|Clerk#000000980|0|carefully final accou
4902|68524|O|37595.78|1998-07-04|3-MEDIUM|Clerk#000000874|0|fluffily express foxes wake enticingly around
4903|45982|F|57097.82|1992-03-22|4-NOT SPECIFIED|Clerk#000000907|0|fluffily special attainments wake carefully pending idea
4928|1040|F|72395.92|1993-10-04|4-NOT SPECIFIED|Clerk#000000952|0|carefully ironic foxes cajole blithely fluffily bold d
4929|74578|O|171288.83|1996-02-29|3-MEDIUM|Clerk#000000109|0|quickly ironic instructions boost after the packages. regular deposits a
4930|74110|F|268241.32|1994-05-06|5-LOW|Clerk#000000593|0|blithely express platelets use pending deposits. ironic requests na
4931|24722|F|165185.49|1994-11-17|1-URGENT|Clerk#000000356|0|ironic dolphins above the regular
4932|60925|F|55406.35|1993-08-10|1-URGENT|Clerk#000000830|0|furiously even instructions against the slyly ruthl
4933|46246|O|73171.52|1995-07-14|3-MEDIUM|Clerk#000000848|0|slyly bold packages doubt fluffily ironic pinto beans. pending
4934|19021|O|266384.13|1997-02-17|1-URGENT|Clerk#000000372|0|ideas are blithely. furiously pending deposits da
4935|19930|F|256279.97|1993-05-25|4-NOT SPECIFIED|Clerk#000000601|0|slyly special foxes sle
4960|61316|F|231779.93|1995-02-26|5-LOW|Clerk#000000229|0|regular
4961|28652|O|148540.74|1998-04-06|3-MEDIUM|Clerk#000000731|0|carefully even foxes boost quickly according to the ironic realms. b
4962|51850|F|53511.88|1993-07-28|3-MEDIUM|Clerk#000000008|0|dependencies atop the q
4963|16408|O|94271.13|1996-11-07|3-MEDIUM|Clerk#000000754|0|blithely regular accounts nag above the quickly ironic deposits. slyly unusual
